#
# Results on Tuesday May 07 2019 21:15:02 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
# Design number was non-random = 5
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Form,1,0,intro,NULL,_REACTION_TIME_,1294
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Question,7,0,interpret-24,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 24 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,3,NULL,16304
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q1,Alex
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q2,22
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,_REACTION_TIME_,4827
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,nativeq,no
1557263703,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,_REACTION_TIME_,4199
#
# Results on Tuesday May 07 2019 21:15:25 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
# Design number was non-random = 6
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Form,1,0,intro,NULL,_REACTION_TIME_,2529
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Question,2,0,interpret-15,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 15 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,4,NULL,5946
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q1,Alex
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q2,16
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,_REACTION_TIME_,6099
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,nativeq,no
1557263726,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,_REACTION_TIME_,1865
#
# Results on Tuesday May 07 2019 21:26:42 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
# Design number was non-random = 7
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Form,1,0,intro,NULL,_REACTION_TIME_,2563
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Question,3,0,interpret-16,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 16 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,3,NULL,133918
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q1,Alex
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q2,24
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,_REACTION_TIME_,3686
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,nativeq,no
1557264403,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,_REACTION_TIME_,2050
#
# Results on Tuesday May 07 2019 21:50:24 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
# Design number was non-random = 8
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Form,1,0,intro,NULL,_REACTION_TIME_,3323
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Question,4,0,interpret-18,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 18 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,2,NULL,5572
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q1,Sam
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,q2,24
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Form,8,0,comprehension,NULL,_REACTION_TIME_,4079
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,nativeq,no
1557265825,ce2e1a8fc084b6e1663876c3663e7e41,Form,9,0,outro,NULL,_REACTION_TIME_,3225
#
# Results on Tuesday May 07 2019 21:53:40 UTC.
# USER AGENT: Mozilla/5.0 (X11; CrOS x86_64 11647.154.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.114 Safari/537.36
# Design number was non-random = 9
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557266020,58fcc76abd49756bf393e95bcedfc782,Form,1,0,intro,NULL,_REACTION_TIME_,2319
1557266020,58fcc76abd49756bf393e95bcedfc782,Question,5,0,interpret-20,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 20 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,5,NULL,13168
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557266020,58fcc76abd49756bf393e95bcedfc782,Form,8,0,comprehension,NULL,q1,Alex
1557266020,58fcc76abd49756bf393e95bcedfc782,Form,8,0,comprehension,NULL,q2,20
1557266020,58fcc76abd49756bf393e95bcedfc782,Form,8,0,comprehension,NULL,_REACTION_TIME_,6232
1557266020,58fcc76abd49756bf393e95bcedfc782,Form,9,0,outro,NULL,nativeq,yes
1557266020,58fcc76abd49756bf393e95bcedfc782,Form,9,0,outro,NULL,_REACTION_TIME_,11880
#
# Results on Tuesday May 07 2019 21:54:00 UTC.
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36
# Design number was non-random = 9
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557266040,c6e4e7a50db6271e8c16208d156dae86,Form,1,0,intro,NULL,_REACTION_TIME_,6084
1557266040,c6e4e7a50db6271e8c16208d156dae86,Question,5,0,interpret-20,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 20 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,6,NULL,18034
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557266040,c6e4e7a50db6271e8c16208d156dae86,Form,8,0,comprehension,NULL,q1,Alex
1557266040,c6e4e7a50db6271e8c16208d156dae86,Form,8,0,comprehension,NULL,q2,20
1557266040,c6e4e7a50db6271e8c16208d156dae86,Form,8,0,comprehension,NULL,_REACTION_TIME_,11778
1557266040,c6e4e7a50db6271e8c16208d156dae86,Form,9,0,outro,NULL,nativeq,yes
1557266040,c6e4e7a50db6271e8c16208d156dae86,Form,9,0,outro,NULL,_REACTION_TIME_,4902
#
# Results on Tuesday May 07 2019 21:54:00 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36
# Design number was non-random = 9
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557266041,0777c33b96abc1812d7215045c465408,Form,1,0,intro,NULL,_REACTION_TIME_,7019
1557266041,0777c33b96abc1812d7215045c465408,Question,5,0,interpret-20,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 20 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,5,NULL,16998
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Item number.
# 5. Element number.
# 6. Type.
# 7. Group.
# 8. Field name.
# 9. Field value.
1557266041,0777c33b96abc1812d7215045c465408,Form,8,0,comprehension,NULL,q1,Alex
1557266041,0777c33b96abc1812d7215045c465408,Form,8,0,comprehension,NULL,q2,20
1557266041,0777c33b96abc1812d7215045c465408,Form,8,0,comprehension,NULL,_REACTION_TIME_,9634
1557266041,0777c33b96abc1812d7215045c465408,Form,9,0,outro,NULL,nativeq,yes
1557266041,0777c33b96abc1812d7215045c465408,Form,9,0,outro,NULL,_REACTION_TIME_,11513
#
# Results on Tuesday May 07 2019 21:54:10 UTC.
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36
# Design number was non-random = 9
#
# The lines below this comment are in groups of 2.
# The formats of the lines in each of these groups are as follows:
#
# Line 1:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Field name.
#     Col. 9: Field value.
# Line 2:
#     Col. 1: Time results were received.
#     Col. 2: MD5 hash of participant's IP address.
#     Col. 3: Controller name.
#     Col. 4: Item number.
#     Col. 5: Element number.
#     Col. 6: Type.
#     Col. 7: Group.
#     Col. 8: Question (NULL if none).
#     Col. 9: Answer.
#     Col. 10: Whether or not answer was correct (NULL if N/A).
#     Col. 11: Time taken to answer.
1557266051,b2a70645d6059a4061707c17a30d07dc,Form,1,0,intro,NULL,_REACTION_TIME_,1984
1557266051,b2a70645d6059a4061707c17a30d07dc,Question,5,0,interpret-20,1,<p> You meet your friend Alex in a restaurant%2C but arrive late after she orders. </p> <p> The menu includes a sandwich which costs $15%2C and a soup which costs $10%2C as well pizza and other things. </p> <p> There is a special today. If you order both the sandwich and soup%2C you get a discount. <u> Instead of paying 25 Dollars%2C you pay only 20 Dollars. </u> </p> <p> You ask Alex%2C "What did you order?" </p> <p> She responds%2C "I ordered the sandwich." </p> <p> <b> How likely is it%2C in your opinion%2C that she also ordered soup? </b> </p>,3,NULL,21874
# Columns below this comment are as follows:
# 1. Time results were received.
# 2. MD5 hash of participant's IP address.
